caption,comments_count,media_id,like_count,media_product_type,media_type,media_url,permalink,timestamp,username
"#광고 #도프제이슨 #샌들
4cm 높여서 공기 마시기 😮‍💨😀

접지력도 좋고 방수기능까지 있어서 장마철인 요즘 날씨에 👍",29,17863033082967805,733,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358524524_1010551763275107_2163629066012042649_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=I37YuqvAgHwAX_eYXw6&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC-DmYneThPftQhyo3NLNqoaoC1U1NyQUiw08vQYZv81w&oe=64D6D07C,https://www.instagram.com/p/CugkVvey4am/,2023-07-10T07:42:50+0000,zzjun.k
"#광고 
금호동에 오픈한 갤러리카페 “#오프라 ” 입니다 👏
1층 카페에서 음료랑 디저트 먹고
지하 1층 갤러리에서 작품감상 하기🙏🏻",35,17864330672920918,1070,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358173232_595474149292079_8554208331717826196_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OV2zNu0m9jMAX9xh6z3&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCjkMvcorMkofMSCAkuKE77epwGBoJsAIRTJjx7Y-rGPg&oe=64D6BE1F,https://www.instagram.com/p/CuY53Lsyo3V/,2023-07-07T08:16:59+0000,zzjun.k
"비라카이 현지화 완료 ☀️
(논란의 브랜드 되기전 …)

chubasco_company #슬리퍼",28,17945725007652773,799,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358170246_807075260997709_8159152252657470698_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=FsPTe4svLfgAX-5tayX&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDoSsnj_eNj_3DaIQAhz4iwGXZrSuoAcvGWKVr-qHf0jA&oe=64D75DAB,https://www.instagram.com/p/CuWsilXyDJv/,2023-07-06T11:42:05+0000,zzjun.k
"마틸다 케이크 맛집에서 🍫

iroparis.kr #이로",28,17984021648499635,765,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358166106_1232011210820131_8996157811487727888_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=CyT-LpMGkCkAX83RO3x&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDWbK2cLtFEV-j1eExZBUwGajZDWyswmqBGrtQOdqEREA&oe=64D768D6,https://www.instagram.com/p/CuRkF_sy1if/,2023-07-04T11:52:05+0000,zzjun.k
"#광고
머리기는건 힘든거였군 ..

dimitriblack_official #데님
린넨 소재 카고데님 입니다 😎",23,18061051117411595,739,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/356959825_821576242707928_5063376028367670453_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=FhCKOEOPJpcAX9BiHAJ&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCUMSbfcU7UDsHwGXTcND77snlCWsHE1M1UbjTp_ikDWg&oe=64D6BD06,https://www.instagram.com/p/CuLpSSfSCpj/,2023-07-02T04:42:00+0000,zzjun.k
"#광고 #데님팬츠 
색감 넘 이쁜 데님이었다…
(비 그만 와도 될꺼 같긴한데…)

#위베리벨류 #weveryvalue",23,17993036060077152,710,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/357188593_838776471217870_7330767011867032326_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2zdJvbfXH_QAX9FSvEq&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBXOQFz-YiWm87U06yXKCbBrngaVzPGZkesHkWdmb0kbA&oe=64D70B1C,https://www.instagram.com/p/CuGsFrbyj9S/,2023-06-30T06:30:18+0000,zzjun.k
"김민재  뮌헨 거피셜 기념
축잘알 포즈 ⚽️

착용제품 : fifa1904 셔츠자켓 navy
피파1904 서포터즈 활동의 일환입니다 .

#fifa1904 #피파1904 #fifa1904서포터즈",26,18037362217493307,693,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/356795934_939740187317619_4429013957428184877_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=a_nvuC5ApakAX-ocFzZ&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBhmGtGRMDGt3EZHK8fnuT4oRy56zEwF8PjBPF7lq7XQg&oe=64D64688,https://www.instagram.com/p/CuE8OQwylzj/,2023-06-29T14:12:48+0000,zzjun.k
Summer dailylook 😎,12,17985570587183815,485,REELS,VIDEO,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/824CF335169C3ACF653E1CE68E046EA4_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&vs=1210122126197487_3445642601&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84MjRDRjMzNTE2OUMzQUNGNjUzRTFDRTY4RTA0NkVBNF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0FEZ054VzhJTnA2NExBREFPQzFrQWJEZDFCQmJxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAmtpHil7fM4UAVAigCQzMsF0AMR64UeuFIGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfCYxWLne5buD03y18s3V86f6g7svaagKQtCNcPYn32HxA&oe=64D395BC&_nc_sid=1d576d&_nc_rid=3e72e3c8d2,https://www.instagram.com/reel/Ct_aEA9Am3A/,2023-06-27T10:38:31+0000,zzjun.k
"#광고 #갸스비
#리프컷 스타일에 최적화된 ‘메타러버 글로스 하드왁스‘ 면 머리기르는거 무섭지 않지 😎

#메타러버 #갸스비왁스 #맞춤형왁스 #남자헤어스타일 #남자왁스 #남자리프컷 #리프컷왁스",18,18272805298125299,693,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/356787538_284439164065660_1506245943695943568_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GJdMQyXbMJUAX_dH7Pd&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCHHxss_7J2vvtqgsiv2-giy23qVEiC75XH_PFSZPNHWQ&oe=64D77E88,https://www.instagram.com/p/Ct-oEtySRVI/,2023-06-27T03:21:17+0000,zzjun.k
"비오는 월요일 🥱

#메종미네드 #maisonmined #메종미네드23hs",38,18069835168379415,747,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/355866556_1041047913946104_6044334516882266802_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Wa7rifpW7R4AX-tGGUP&_nc_oc=AQkWBkhihIOfz5y0YiUlPyyTONMUsN1XHRVr7TRrF8qdRB6xgv-ZaH7P0PoieGzREIA&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCcYi85L_hearEFctzCueceUE0ngzg1U3Ka7eLbhn9zMA&oe=64D72EA2,https://www.instagram.com/p/Ct7nDi6yw2M/,2023-06-25T23:14:40+0000,zzjun.k
